COUNTY_CODE,DISTRICT_CODE,SCHOOL_CODE,COUNTY_NAME,DISTRICT_NAME,SCHOOL_NAME,SUBJECT,TESTED,Mean,Level1,Level2,Level3,Level4,Level5,MET_EXCEED
33,5320,70,SALEM     ,UPPER PITTSGROVE TWP,UPPER PITTSGROVE         ,ELA,232,751.3,4.5,13.2,30.8,43.8,8,51.7
33,5320,70,SALEM     ,UPPER PITTSGROVE TWP,UPPER PITTSGROVE         ,Math,216,740.8,6.8,18.2,37.3,33.8,4.2,38
33,5910,70,SALEM     ,WOODSTOWN-PILESGROVE REG,WOODSTOWN MIDDLE SCHOOL  ,ELA,272,767.7,4.7,7,13.3,50.3,25,75.3
33,5910,70,SALEM     ,WOODSTOWN-PILESGROVE REG,WOODSTOWN MIDDLE SCHOOL  ,Math,234,734.3,8.3,28,34,29.3,1,30.3
35,240,20,SOMERSET  ,BEDMINSTER TWP,BEDMINSTER TWP           ,ELA,323,766,3.3,9.8,15.5,47.3,24.5,71.5
35,240,20,SOMERSET  ,BEDMINSTER TWP,BEDMINSTER TWP           ,Math,296,745.3,6.3,19.2,27.2,39.8,7.7,47.7
35,350,55,SOMERSET  ,BERNARDS TOWNSHIP,WILLIAM ANNIN MIDDLE     ,ELA,985,775.7,1.7,5.3,13,43.7,36,80
35,350,55,SOMERSET  ,BERNARDS TOWNSHIP,WILLIAM ANNIN MIDDLE     ,Math,675,751,6.7,14.3,22,46.7,10,56.7
35,490,50,SOMERSET  ,BOUND BROOK BOROUGH,BOUND BROOK ELEMENTARY     ,ELA,680,727.8,18.7,24.8,32.7,22,2,23.8
35,490,50,SOMERSET  ,BOUND BROOK BOROUGH,BOUND BROOK ELEMENTARY     ,Math,574,727.4,12.4,34.2,35.4,17.6,0.8,18.4
35,510,20,SOMERSET  ,BRANCHBURG TWP,CENTRAL                  ,ELA,447,765.3,2.3,8,19.3,49,21.7,70.7
35,510,20,SOMERSET  ,BRANCHBURG TWP,CENTRAL                  ,Math,343,741,6.7,21,29.7,39,3.7,42.7
35,555,10,SOMERSET  ,BRIDGEWATER-RARITAN REG,BRDGWTR-RARITN MIDDLE SCH,ELA,1300,776.5,1,4,13.5,47,35,81.5
35,555,10,SOMERSET  ,BRIDGEWATER-RARITAN REG,BRDGWTR-RARITN MIDDLE SCH,Math,723,742,5,16.5,38,38.5,2,41
35,555,65,SOMERSET  ,BRIDGEWATER-RARITAN REG,HILLSIDE                 ,ELA,523,766,1.5,8,19.5,52.5,18,70.5
35,555,65,SOMERSET  ,BRIDGEWATER-RARITAN REG,HILLSIDE                 ,Math,525,756,0.5,14,30,41,13.5,55
35,1610,160,SOMERSET  ,FRANKLIN TOWNSHIP,FRANKLIN MIDDLE,ELA,990,733,19.5,22,24.5,27.5,7,34.5
35,1610,160,SOMERSET  ,FRANKLIN TOWNSHIP,FRANKLIN MIDDLE,Math,877,732,13.5,25,31.5,27,2.5,29.5
35,1810,30,SOMERSET  ,GREEN BROOK TWP,GREEN BROOK MIDDLE       ,ELA,394,754,5.8,13.5,25.2,41,14.5,55.8
35,1810,30,SOMERSET  ,GREEN BROOK TWP,GREEN BROOK MIDDLE       ,Math,287,748,2.3,17,35,38.7,6.7,45.7
35,2170,35,SOMERSET  ,HILLSBOROUGH TOWNSHIP,HILLSBOROUGH MIDDLE      ,ELA,966,752.5,8.5,14,23.5,38,17,54.5
35,2170,35,SOMERSET  ,HILLSBOROUGH TOWNSHIP,HILLSBOROUGH MIDDLE      ,Math,690,736,7.5,21,40,29,2,31.5
35,3000,65,SOMERSET  ,MANVILLE BOROUGH,ALEXANDER BATCHO INTER   ,ELA,290,745.3,8.3,19.3,25,38,9,47.3
35,3000,65,SOMERSET  ,MANVILLE BOROUGH,ALEXANDER BATCHO INTER   ,Math,207,736.5,5,30.5,32,29,3,32
35,3320,70,SOMERSET  ,MONTGOMERY TWP.,MONTGOMERY MIDDLE        ,ELA,758,773,2,6,13.5,46.5,32.5,78.5
35,3320,70,SOMERSET  ,MONTGOMERY TWP.,MONTGOMERY MIDDLE        ,Math,327,740.5,5,18.5,37,37,2,39
35,3670,50,SOMERSET  ,NORTH PLAINFIELD BOROUGH,NORTH PLAINFIELD H       ,ELA,985,728,26.8,23.2,19.8,23.6,7,30.2
35,3670,50,SOMERSET  ,NORTH PLAINFIELD BOROUGH,NORTH PLAINFIELD H       ,Math,190,729,13,28,39,18,2,20
35,3670,80,SOMERSET  ,NORTH PLAINFIELD BOROUGH,SOMERSET                 ,ELA,438,729.5,17,27.5,32,22,1.5,23.5
35,3670,80,SOMERSET  ,NORTH PLAINFIELD BOROUGH,SOMERSET                 ,Math,439,728.5,12,34.5,31.5,21.5,0,21.5
35,4815,40,SOMERSET  ,SOMERSET HILLS,BERNARDSVILLE MIDDLE SCH ,ELA,463,763.5,5.8,7.8,20.8,41.8,24,66
35,4815,40,SOMERSET  ,SOMERSET HILLS,BERNARDSVILLE MIDDLE SCH ,Math,402,743.5,7,21,27.5,38.8,6.2,45
35,4820,55,SOMERSET  ,SOMERVILLE BOROUGH,SOMERVILLE MIDDLE        ,ELA,317,749.3,8,14.3,30.7,33,14,47
35,4820,55,SOMERSET  ,SOMERVILLE BOROUGH,SOMERVILLE MIDDLE        ,Math,276,729.3,11,30.3,34.3,24,0.7,24.7
35,4850,60,SOMERSET  ,SOUTH BOUND BROOK,ROBERT MORRIS SCHOOL     ,ELA,252,740.8,9.2,20,27.5,41.3,2.2,43.5
35,4850,60,SOMERSET  ,SOUTH BOUND BROOK,ROBERT MORRIS SCHOOL     ,Math,178,732.5,11.5,26.2,33.8,28.2,0.5,28.8
35,5470,33,SOMERSET  ,WARREN TWP,MIDDLE                   ,ELA,608,771.7,2.3,4,14.3,51.7,28.3,79.3
35,5470,33,SOMERSET  ,WARREN TWP,MIDDLE                   ,Math,455,754.3,2,12.7,26.3,49,10,59
35,5540,50,SOMERSET  ,WATCHUNG BORO,VALLEY VIEW              ,ELA,303,771.5,0.8,3,16.2,56.8,23,79.2
35,5540,50,SOMERSET  ,WATCHUNG BORO,VALLEY VIEW              ,Math,231,758.3,1,10,24.3,54.3,10.3,64.3
37,90,40,SUSSEX    ,ANDOVER REG,LONG POND                ,ELA,208,743.5,6.5,17.8,29,42.5,4,46.5
37,90,40,SUSSEX    ,ANDOVER REG,LONG POND                ,Math,191,739.8,7.5,21.5,32.8,32.5,5.5,38
37,640,30,SUSSEX    ,BYRAM TWP,BYRAM TWP INTERMEDIATE   ,ELA,388,754.5,3.8,11,25.2,49,11.2,59.8
37,640,30,SUSSEX    ,BYRAM TWP,BYRAM TWP INTERMEDIATE   ,Math,323,737.2,6.8,22,37,32.2,1.8,34.5
37,1560,50,SUSSEX    ,FRANKFORD TWP,FRANKFORD TWP            ,ELA,276,753.8,5.3,12.3,25.2,46.5,10.5,57
37,1560,50,SUSSEX    ,FRANKFORD TWP,FRANKFORD TWP            ,Math,242,752.4,1.6,12,30.4,48.8,7.2,56
37,1570,60,SUSSEX    ,FRANKLIN BORO,FRANKLIN ELEM            ,ELA,236,752,4.7,14,28.3,44.3,8.3,52.8
37,1570,60,SUSSEX    ,FRANKLIN BORO,FRANKLIN ELEM            ,Math,203,735.4,9.4,21.8,41.6,24.2,3.6,27.4
37,1800,60,SUSSEX    ,GREEN TWP,GREEN HILLS SCHOOL       ,ELA,249,760.7,1.8,10.2,20.7,54,13.5,67.3
37,1800,60,SUSSEX    ,GREEN TWP,GREEN HILLS SCHOOL       ,Math,210,751.4,0.8,13,30.8,52.2,3,55.2
37,1930,60,SUSSEX    ,HAMBURG BORO,HAMBURG                  ,ELA,121,757.7,4.3,8,31.5,41.3,15.2,56.3
37,1930,60,SUSSEX    ,HAMBURG BORO,HAMBURG                  ,Math,97,737.2,12,19.4,37.8,29,2,30.8
37,2030,30,SUSSEX    ,HARDYSTON TWP,HARDYSTON MIDDLE SCHOOL  ,ELA,230,757.8,4.5,9,24.8,46,16,61.8
37,2030,30,SUSSEX    ,HARDYSTON TWP,HARDYSTON MIDDLE SCHOOL  ,Math,222,742.2,3.2,22.2,30.2,43.2,1.2,44.2
37,2240,40,SUSSEX    ,HOPATCONG BOROUGH,HOPATCONG MIDDLE         ,ELA,262,744,8.7,14.3,35,36.7,5.3,42
37,2240,40,SUSSEX    ,HOPATCONG BOROUGH,HOPATCONG MIDDLE         ,Math,262,738.3,4.7,26,36,33.7,0,33.7
37,2465,50,SUSSEX    ,KITTATINNY REGIONAL,KITTATINNY REG HIGH      ,ELA,782,742,15,17.4,22.4,35.2,10.4,45.4
37,2465,50,SUSSEX    ,KITTATINNY REGIONAL,KITTATINNY REG HIGH      ,Math,296,733,13,24,32.5,28,1.5,29.5
37,2490,50,SUSSEX    ,LAFAYETTE TWP,LAFAYETTE TWP.           ,ELA,123,764.3,2.7,7,20.3,55.2,15.2,70.5
37,2490,50,SUSSEX    ,LAFAYETTE TWP,LAFAYETTE TWP.           ,Math,105,747.2,1,14.6,37.2,42.6,4.4,47
37,3300,50,SUSSEX    ,MONTAGUE TWP,MONTAGUE TWP             ,ELA,116,762.5,2.2,7.8,24,52.8,13.2,66.2
37,3300,50,SUSSEX    ,MONTAGUE TWP,MONTAGUE TWP             ,Math,116,753,1.5,14.2,22.8,55,7.2,61.8
37,3590,60,SUSSEX    ,NEWTON,HALSTED ST.              ,ELA,239,743,10.5,18.8,27.8,35.2,7.8,43
37,3590,60,SUSSEX    ,NEWTON,HALSTED ST.              ,Math,234,728,12.2,29.2,37.2,21,0.5,21.5
37,3840,50,SUSSEX    ,OGDENSBURG BORO,OGDENSBURG               ,ELA,156,748.5,9,12,29.2,42.3,8,50.3
37,3840,50,SUSSEX    ,OGDENSBURG BORO,OGDENSBURG               ,Math,157,742,9.5,15.2,27.2,45.3,2.7,48.2
37,4960,57,SUSSEX    ,SPARTA TOWNSHIP,SPARTA MIDDLE SCHOOL     ,ELA,738,757.3,3,9.3,24.3,51,13,64.3
37,4960,57,SUSSEX    ,SPARTA TOWNSHIP,SPARTA MIDDLE SCHOOL     ,Math,554,743,6.3,18,33,37.3,5,42.3
37,5030,50,SUSSEX    ,STANHOPE BORO,VALLEY ROAD SCHOOL       ,ELA,179,749,6.5,13.5,27.5,45.7,6.7,52.7
37,5030,50,SUSSEX    ,STANHOPE BORO,VALLEY ROAD SCHOOL       ,Math,140,743.6,3.6,21.2,29.8,41.8,3.2,45
37,5100,60,SUSSEX    ,SUSSEX-WANTAGE REGIONAL,SUSSEX MIDDLE SCHOOL     ,ELA,324,751,5.7,15,29,38.3,12.3,50.3
37,5100,60,SUSSEX    ,SUSSEX-WANTAGE REGIONAL,SUSSEX MIDDLE SCHOOL     ,Math,285,733.3,12,24,36.7,25.7,2.7,28
37,5100,70,SUSSEX    ,SUSSEX-WANTAGE REGIONAL,WANTAGE ELEM SCHOOL      ,ELA,314,750.3,2.3,16.3,28.7,46.3,6.7,53
37,5100,70,SUSSEX    ,SUSSEX-WANTAGE REGIONAL,WANTAGE ELEM SCHOOL      ,Math,314,747.7,1.7,13,35.7,43,6.3,49
37,5360,25,SUSSEX    ,VERNON TOWNSHIP,GLEN MEADOW              ,ELA,415,749,7.5,13,28.5,39,11.5,50.5
37,5360,25,SUSSEX    ,VERNON TOWNSHIP,GLEN MEADOW              ,Math,360,738.5,8.5,22.5,33,36,1,37
39,310,30,UNION     ,BERKELEY HEIGHTS,COLUMBIA                 ,ELA,558,763,5.7,7,21.3,42.3,23.3,66
39,310,30,UNION     ,BERKELEY HEIGHTS,COLUMBIA                 ,Math,396,741.3,9.3,14.7,35.7,37,3.3,40.3
39,850,30,UNION     ,CLARK PUBLIC SCHOOLS,FRANK K. HEHNLY          ,ELA,248,756.3,4,11,24.3,52,9,60.3
39,850,30,UNION     ,CLARK PUBLIC SCHOOLS,FRANK K. HEHNLY          ,Math,247,747.7,2.3,13.3,37.7,44.7,2.3,47
39,850,35,UNION     ,CLARK PUBLIC SCHOOLS,CARL H. KUMPF            ,ELA,487,748.7,8.3,17.3,26,35.7,13,48.3
39,850,35,UNION     ,CLARK PUBLIC SCHOOLS,CARL H. KUMPF            ,Math,410,739.7,6,21,36.7,33.7,2.7,36
39,980,33,UNION     ,CRANFORD TOWNSHIP,HILLSIDE AVE SCH         ,ELA,573,756.8,3.5,11.7,26,47.3,11.7,58.7
39,980,33,UNION     ,CRANFORD TOWNSHIP,HILLSIDE AVE SCH         ,Math,477,745.5,4.8,15,36.5,39.7,4,43.5
39,980,37,UNION     ,CRANFORD TOWNSHIP,ORANGE AVE SCH           ,ELA,773,769.8,2.5,4,16.2,57.3,20.2,77.7
39,980,37,UNION     ,CRANFORD TOWNSHIP,ORANGE AVE SCH           ,Math,620,753.3,2.2,9.8,33,47.7,7.8,55.2
39,1320,30,UNION     ,ELIZABETH,NO 7 TERENCE C. REILLY ES,ELA,512,777.6,0,1.8,8.8,61.4,28.2,89.6
39,1320,30,UNION     ,ELIZABETH,NO 7 TERENCE C. REILLY ES,Math,288,767.3,0,0.7,16.7,70,12.3,82.3
39,1320,35,UNION     ,ELIZABETH,NO 4 JOSEPH BATTIN ES,ELA,351,727.8,18.5,24.7,34.3,21.2,1.7,22.7
39,1320,35,UNION     ,ELIZABETH,NO 4 JOSEPH BATTIN ES,Math,254,729.2,12.2,28.5,37.5,20.8,1,21.8
39,1320,90,UNION     ,ELIZABETH,NO 1 G WASHINGTON        ,ELA,166,720.8,18.8,33.6,32.8,14,1.2,14.8
39,1320,90,UNION     ,ELIZABETH,NO 1 G WASHINGTON        ,Math,135,722.8,16.2,36.2,26.2,18.8,2.2,20.8
39,1320,100,UNION     ,ELIZABETH,NO 2 WINFIELD SCOTT      ,ELA,125,728.8,13.5,27.5,35,22.5,1.8,24.2
39,1320,100,UNION     ,ELIZABETH,NO 2 WINFIELD SCOTT      ,Math,70,729,8.5,32.5,43,14.5,1,16
39,1320,110,UNION     ,ELIZABETH,NO 3 NICHOLAS S. LACORTE PETERSTOWN ES        ,ELA,268,730.5,16,26.3,32.3,23,2.7,25.7
39,1320,110,UNION     ,ELIZABETH,NO 3 NICHOLAS S. LACORTE PETERSTOWN ES        ,Math,237,735.4,9,24.8,36.4,28,1.8,29.6
39,1320,120,UNION     ,ELIZABETH,NO 6 TOUSSAINT LOUVERTURE-MARQUIS DE LAFAYETTE    ,ELA,279,724,21.8,25.8,28.3,24.2,0,24.2
39,1320,120,UNION     ,ELIZABETH,NO 6 TOUSSAINT LOUVERTURE-MARQUIS DE LAFAYETTE    ,Math,241,727.4,11.4,33.8,32.6,21.2,1.2,22.4
39,1320,150,UNION     ,ELIZABETH,NO 12 ELMORA             ,ELA,251,734.2,11.8,22.7,34.7,30.2,1.2,31.3
39,1320,150,UNION     ,ELIZABETH,NO 12 ELMORA             ,Math,211,733.8,6.2,32.8,34.6,26,0.4,26.6
39,1320,160,UNION     ,ELIZABETH,NO 13 B FRANKLIN         ,ELA,79,721.3,19,40.7,21.7,17.7,1.3,18.7
39,1320,160,UNION     ,ELIZABETH,NO 13 B FRANKLIN         ,Math,126,727.6,11.4,30.4,37.8,20.4,0,20.4
39,1320,170,UNION     ,ELIZABETH,NO 14 A LINCOLN          ,ELA,308,746.2,4.7,15,33.2,43.7,4,47.3
39,1320,170,UNION     ,ELIZABETH,NO 14 A LINCOLN          ,Math,271,748.8,1.8,13.2,36.2,43.4,5.4,49
39,1320,180,UNION     ,ELIZABETH,NO 15 C COLUMBUS         ,ELA,246,729.8,13,33,31,21.4,1.4,22.8
39,1320,180,UNION     ,ELIZABETH,NO 15 C COLUMBUS         ,Math,203,734,7.5,29.8,36.8,23.5,2.2,25.8
39,1320,190,UNION     ,ELIZABETH,NO 16 MADISON MONROE     ,ELA,181,733,13.7,24,32,26.5,4.2,30.5
39,1320,190,UNION     ,ELIZABETH,NO 16 MADISON MONROE     ,Math,150,736.2,8.6,24,31.6,33.6,2,35.6
39,1320,210,UNION     ,ELIZABETH,NO 18 ROBERT MORRIS      ,ELA,238,737.8,9.3,17.5,39.8,30,3.2,33.2
39,1320,210,UNION     ,ELIZABETH,NO 18 ROBERT MORRIS      ,Math,201,733.6,6.8,28.4,41.2,23.6,0.6,24
39,1320,220,UNION     ,ELIZABETH,NO 19 WOODROW WILSON     ,ELA,298,733.2,13.5,24.2,34.7,26.5,1,27.5
39,1320,220,UNION     ,ELIZABETH,NO 19 WOODROW WILSON     ,Math,251,730,11.4,27,40.4,21,0.4,21.2
39,1320,230,UNION     ,ELIZABETH,NO 20 JOHN MARSHALL      ,ELA,68,724.7,13,42.3,23.7,18.3,2.7,21.3
39,1320,230,UNION     ,ELIZABETH,NO 20 JOHN MARSHALL      ,Math,84,720,18,43.7,23,15,0,15
39,1320,240,UNION     ,ELIZABETH,NO 21 VICTOR MRAVLAG E.S. ,ELA,69,744,5.2,17.2,36.8,40.8,0,40.8
39,1320,240,UNION     ,ELIZABETH,NO 21 VICTOR MRAVLAG E.S. ,Math,56,742.3,6,20,37.7,36.3,0,36.3
39,1320,250,UNION     ,ELIZABETH,NO 22 WILLIAM F HALLORAN ,ELA,594,769.7,0.2,2.7,18.7,65.7,12.8,78.5
39,1320,250,UNION     ,ELIZABETH,NO 22 WILLIAM F HALLORAN ,Math,431,763.2,0.4,5,23.2,61,10.8,71.6
39,1320,260,UNION     ,ELIZABETH,NO 23 N M BUTLER         ,ELA,252,730.7,13.7,22.8,39.8,23,1,24
39,1320,260,UNION     ,ELIZABETH,NO 23 N M BUTLER         ,Math,186,729,12.8,29.2,38,20.2,0.5,20.8
39,1320,280,UNION     ,ELIZABETH,NO 25 CHARLES HUDSON     ,ELA,239,725.6,20.6,25.4,28.2,25.6,0.4,26
39,1320,280,UNION     ,ELIZABETH,NO 25 CHARLES HUDSON     ,Math,243,726.2,11.2,34.4,35.6,18,1,19
39,1320,290,UNION     ,ELIZABETH,NO 26 DR. ORLANDO EDREIRA ACADEMY ,ELA,266,745,7.2,16.7,32.8,38,5.3,43.3
39,1320,290,UNION     ,ELIZABETH,NO 26 DR. ORLANDO EDREIRA ACADEMY ,Math,225,741.6,3.6,23,36.2,36.2,1.4,37.4
39,1320,295,UNION     ,ELIZABETH,DR. ALBERT EINSTEIN ACADEMY,ELA,377,743.8,7.5,15.5,32.3,40,4.7,44.7
39,1320,295,UNION     ,ELIZABETH,DR. ALBERT EINSTEIN ACADEMY,Math,312,738,4.8,20.6,46,28.4,0.8,29
39,1320,300,UNION     ,ELIZABETH,NO 5 MABEL G HOLMES ES,ELA,285,727.8,15.7,27.3,34,21,1.7,22.8
39,1320,300,UNION     ,ELIZABETH,NO 5 MABEL G HOLMES ES,Math,251,727.8,10,31.8,38.4,18.8,0.8,19.6
39,1320,305,UNION     ,ELIZABETH,NO 30 RONALD REAGAN ACADEMY,ELA,340,741.2,6.5,20.7,33.5,37,2.8,39.5
39,1320,305,UNION     ,ELIZABETH,NO 30 RONALD REAGAN ACADEMY,Math,288,744.2,3.6,19.8,35.4,37.2,4,41.2
39,1320,310,UNION     ,ELIZABETH,DR. ANTONIA PANTOJA SCHOOL,ELA,363,730.8,13.7,26.2,30.2,29.5,0.7,30.2
39,1320,310,UNION     ,ELIZABETH,DR. ANTONIA PANTOJA SCHOOL,Math,312,736.8,5.6,25.2,37.2,29.2,2.8,31.8
39,1320,315,UNION     ,ELIZABETH,DUARTE-MARTI SCHOOL,ELA,346,726.8,18.2,25.5,34,20.2,1.8,22
39,1320,315,UNION     ,ELIZABETH,DUARTE-MARTI SCHOOL,Math,295,728,11.8,31.4,36,20,1,20.8
39,1710,50,UNION     ,GARWOOD BORO,LINCOLN/FRANKLIN         ,ELA,223,754.2,5.7,14.8,21.8,47.2,10.2,57.7
39,1710,50,UNION     ,GARWOOD BORO,LINCOLN/FRANKLIN         ,Math,223,745.3,8.5,13.7,32.2,42.5,3.5,45.8
39,2190,85,UNION     ,HILLSIDE TOWNSHIP,WALTER O. KRUMBIEGEL     ,ELA,562,729.3,18.3,24.3,31,23.7,2.3,26
39,2190,85,UNION     ,HILLSIDE TOWNSHIP,WALTER O. KRUMBIEGEL     ,Math,382,730.5,10,30.5,36.5,22,1.5,23
39,2420,10,UNION     ,KENILWORTH,DAVID BREARLEY HIGH SCH  ,ELA,289,728.4,27.4,16.4,25.6,25,5.8,30.6
39,2420,10,UNION     ,KENILWORTH,DAVID BREARLEY HIGH SCH  ,Math,146,721,19.5,36,33,11,0,11
39,2660,60,UNION     ,LINDEN,MYLES J MCMANUS MIDDLE   ,ELA,509,731,16.3,26.7,28,24.7,4.3,29.3
39,2660,60,UNION     ,LINDEN,MYLES J MCMANUS MIDDLE   ,Math,357,732.5,9,34,31.5,25,1.5,26.5
39,2660,70,UNION     ,LINDEN,JOSEPH E SOEHL MIDDLE    ,ELA,525,731.3,18,23.7,27.7,26,4.3,30.3
39,2660,70,UNION     ,LINDEN,JOSEPH E SOEHL MIDDLE    ,Math,327,728,16,26.5,37,21.5,0,21.5
39,2660,80,UNION     ,LINDEN,NUMBER 1                 ,ELA,175,729.3,21.3,25.3,19.3,32.3,1.7,34
39,2660,80,UNION     ,LINDEN,NUMBER 1                 ,Math,176,725.7,19.3,28.7,29,20.7,2,22.7
39,2660,115,UNION     ,LINDEN,NUMBER  FOUR ,ELA,152,731.7,8.3,29.3,36.3,25.7,0.7,26.3
39,2660,115,UNION     ,LINDEN,NUMBER  FOUR ,Math,152,730,8.3,34,38.7,19,0,19
39,2660,120,UNION     ,LINDEN,NUMBER FIVE ,ELA,130,729.7,12.7,26.7,38.7,21.7,0,21.7
39,2660,120,UNION     ,LINDEN,NUMBER FIVE ,Math,130,728.7,4.7,33,49,12.7,0.7,13.3
39,2660,170,UNION     ,LINDEN,NO 10 HIGHLAND AVENUE    ,ELA,117,742,6,22,35,34.3,2.3,36.7
39,2660,170,UNION     ,LINDEN,NO 10 HIGHLAND AVENUE    ,Math,117,742,6.3,21,34.3,34,4,38
39,3470,30,UNION     ,MOUNTAINSIDE BORO,DEERFIELD ELEMENTARY     ,ELA,480,757.7,3.3,8.5,25.7,51.7,11.2,62.8
39,3470,30,UNION     ,MOUNTAINSIDE BORO,DEERFIELD ELEMENTARY     ,Math,414,748.2,2.7,16,34.2,44,3.5,47.5
39,3560,80,UNION     ,NEW PROVIDENCE,NEW PROVIDENCE MIDDLE SCH,ELA,364,774,2,7.5,12.5,44,33.5,78
39,3560,80,UNION     ,NEW PROVIDENCE,NEW PROVIDENCE MIDDLE SCH,Math,275,751.5,2.5,13.5,27.5,50.5,6,56.5
39,4160,52,UNION     ,PLAINFIELD,ACADEMY OF ARTS AND ADVANCED STUDIES PROGRAM,ELA,154,747,8,12.2,33,42,5.5,47.2
39,4160,52,UNION     ,PLAINFIELD,ACADEMY OF ARTS AND ADVANCED STUDIES PROGRAM,Math,89,732,10.5,30.5,35.5,23,1,24
39,4160,60,UNION     ,PLAINFIELD,HUBBARD                  ,ELA,506,717.3,29.7,25.7,27,16.7,1,18
39,4160,60,UNION     ,PLAINFIELD,HUBBARD                  ,Math,181,721,19,39,28,14,0,14
39,4160,70,UNION     ,PLAINFIELD,MAXSON                   ,ELA,492,723.3,25.3,23,28.3,20.7,2.3,23
39,4160,70,UNION     ,PLAINFIELD,MAXSON                   ,Math,321,715.5,28.5,35,24,11.5,0,11.5
39,4160,100,UNION     ,PLAINFIELD,CEDARBROOK               ,ELA,335,733.3,15.2,22.5,33,27.3,1.8,29.3
39,4160,100,UNION     ,PLAINFIELD,CEDARBROOK               ,Math,240,725.2,17.5,27.8,35.8,18,1,18.8
39,4160,110,UNION     ,PLAINFIELD,CLINTON                  ,ELA,88,737,12.5,17.5,38,30.5,2,33
39,4160,110,UNION     ,PLAINFIELD,CLINTON                  ,Math,91,725.5,11,41,33,15.5,0,15.5
39,4290,60,UNION     ,RAHWAY,RAHWAY 7 Ð 8 ACADEMY ,ELA,478,736,14.5,20.5,26.5,32,6.5,38.5
39,4290,60,UNION     ,RAHWAY,RAHWAY 7 Ð 8 ACADEMY ,Math,224,727,12,29,40,19,0,20
39,4540,40,UNION     ,ROSELLE BOROUGH,LEONARD V. MOORE         ,ELA,414,743.5,8,19,31.5,36.5,6,42
39,4540,40,UNION     ,ROSELLE BOROUGH,LEONARD V. MOORE         ,Math,421,737.5,8.5,25.5,32,28.5,4.5,33
39,4540,60,UNION     ,ROSELLE BOROUGH,WILDAY                   ,ELA,380,746,9.5,21,23,35,11.5,46
39,4540,60,UNION     ,ROSELLE BOROUGH,WILDAY                   ,Math,329,724,20.5,30,28,20,1.5,22
39,4550,85,UNION     ,ROSELLE PARK,ROSELLE PARK MIDDLE      ,ELA,438,751,4.3,13.7,31.7,41.7,9,50.3
39,4550,85,UNION     ,ROSELLE PARK,ROSELLE PARK MIDDLE      ,Math,395,739,6.7,21.3,37.7,32.7,2.3,34.7
39,4670,60,UNION     ,SCOTCH PLAINS-FANWOOD REG,PARK MIDDLE              ,ELA,834,769.2,1.5,7.5,16.5,48.5,26,74.5
39,4670,60,UNION     ,SCOTCH PLAINS-FANWOOD REG,PARK MIDDLE              ,Math,632,755,2.3,12.3,24.3,51.7,9.3,61
39,4670,65,UNION     ,SCOTCH PLAINS-FANWOOD REG,TERRILL MIDDLE           ,ELA,745,772.8,1.8,5.5,14.8,51.2,27.5,78
39,4670,65,UNION     ,SCOTCH PLAINS-FANWOOD REG,TERRILL MIDDLE           ,Math,578,759.3,2,9.7,21.7,52.3,14.3,66.3
39,5000,60,UNION     ,SPRINGFIELD TWP,FLORENCE M. GAUDINEER    ,ELA,467,756,4,11.7,25.3,46.3,13,59
39,5000,60,UNION     ,SPRINGFIELD TWP,FLORENCE M. GAUDINEER    ,Math,305,743,4,21.5,33.5,38.5,2,41
39,5090,60,UNION     ,SUMMIT CITY,L.C. JOHNSON SUMMIT MS   ,ELA,929,769,2,5.7,15.3,54,23.7,77
39,5090,60,UNION     ,SUMMIT CITY,L.C. JOHNSON SUMMIT MS   ,Math,789,748.7,6,14.3,26.3,46.3,7.3,53.3
39,5290,60,UNION     ,UNION TOWNSHIP,BURNET MIDDLE SCHOOL     ,ELA,749,739.3,13,18.3,28,34.3,6.3,40.3
39,5290,60,UNION     ,UNION TOWNSHIP,BURNET MIDDLE SCHOOL     ,Math,675,731.7,14.3,21.3,37,25.7,1.3,27
39,5290,70,UNION     ,UNION TOWNSHIP,KAWAMEEH MIDDLE SCHOOL   ,ELA,453,748,7,16.3,29.3,35.7,11.7,47.3
39,5290,70,UNION     ,UNION TOWNSHIP,KAWAMEEH MIDDLE SCHOOL   ,Math,334,738,6,25.5,35.5,29,4,33
39,5730,60,UNION     ,WESTFIELD,ROOSEVELT INTERMEDIATE   ,ELA,694,764.3,0.3,5.7,20,57,17,74
39,5730,60,UNION     ,WESTFIELD,ROOSEVELT INTERMEDIATE   ,Math,546,751.3,4,10.7,25.3,54.7,6,60
39,5730,70,UNION     ,WESTFIELD,THOMAS EDISON INTER.     ,ELA,749,762,2.7,8.7,22.7,46,19.7,65.7
39,5730,70,UNION     ,WESTFIELD,THOMAS EDISON INTER.     ,Math,599,746.7,4,18,33,39,6.7,45.7
39,5810,60,UNION     ,WINFIELD TWP,WINFIELD TWP             ,ELA,74,746.6,10,12,32.8,41.8,3.6,45.4
39,5810,60,UNION     ,WINFIELD TWP,WINFIELD TWP             ,Math,74,737.2,6.8,26,34.8,30.6,1.6,32.2
41,30,10,WARREN    ,ALLAMUCHY TWP,ALLAMUCHY TWP            ,ELA,212,755.7,4.7,10.8,25.5,45.7,13.2,59
41,30,10,WARREN    ,ALLAMUCHY TWP,ALLAMUCHY TWP            ,Math,198,738.7,6.3,25.3,33.7,31.5,3.5,34.7
41,70,10,WARREN    ,ALPHA BORO,ALPHA SCHOOL             ,ELA,130,744.8,7.5,19.2,30.3,39.3,3.7,43
